CLUSTER,FREQUENCY,GROUP,N,LOW,HIGH,LOOP,ORIGINAL_TLV,a_bike,a_casual,a_dance,a_golf,a_hiking,a_on_the_move,a_onthemove,a_running,a_studio,a_swim,a_tennis,a_trail_running,a_training,a_travel,a_yoga,c_5_year_basic,c_abc,c_align,c_all_yours,c_allyours,c_always_in_motion,c_alwaysinmotion,c_at_ease,c_atease,c_base_pace,c_basepace,c_blissfeel,c_bowline,c_built_to_move,c_chargefeel,c_city_sweat,c_citysweat,c_cityverse,c_commission,c_cool_racerback,c_dance_studio,c_dancestudio,c_define,c_drysense,c_ebb_to_street,c_ebbtostreet,c_energy,c_engineered_warmth,c_enlite,c_everywhere,c_fast&free,c_fast_&_free,c_free_to_be,c_fundamental,c_groove,c_hold_tight,c_hotty_hot,c_hottyhot,c_instill,c_invigorate,c_license_to_train,c_licensetotrain,c_like_a_cloud,c_likeacloud,c_loungeful,c_love,c_lululemon_lab,c_metal_vent_tech,c_metalventtech,c_pace_breaker,c_perfectly_oversized,c_perfectlyoversized,c_power_pivot,c_power_thru,c_ready_to_rulu,c_restfeel,c_scuba,c_sculpt,c_soft_jersey,c_speed_up,c_speedup,c_steady_state,c_strongfeel,c_surge,c_swift_speed,c_swiftly,c_swiftspeed,c_t.h.e.,c_wunder_puff,c_wunder_train,c_wunder_under,c_wundermost,c_wundertrain,c_wunderunder,c_zeroed_in,cat_accessories,cat_all_bras,cat_allbras,cat_bags,cat_bestsellers,cat_bodysuits,cat_bouteilles_d^eau,cat_button_down_shirts,cat_camisoles,cat_can,cat_capris,cat_chaussettes,cat_coats&jackets,cat_coats_&_jackets,cat_commerceroot,cat_dresses,cat_early_access,cat_equipment,cat_femmes,cat_gift_ideas,cat_giftideas,cat_gloves_&_mittens,cat_hair_accessories,cat_hats,cat_hauts,cat_hauts_à_capuchon_et_chandails,cat_hommes,cat_hoodies&sweatshirts,cat_hoodies_&_sweatshirts,cat_joggers,cat_jumpsuits_&_rompers,cat_jupes,cat_lab_shop,cat_leggings,cat_long_sleeve_shirts,cat_loungewear,cat_manches_courtes,cat_manteaux,cat_manteaux_+_vestes,cat_matching_sets,cat_nos_succès,cat_nouveautés,cat_pantalons,cat_pantalons_d^entraînement,cat_pantalons_de_jogging,cat_pants,cat_polo_shirts,cat_sacs,cat_scarves_&_wraps,cat_shirts,cat_shoes,cat_shop_outfits,cat_short_sleeve_shirts,cat_shorts,cat_shortsleeveshirts,cat_skirts,cat_socks,cat_sous-vêtements,cat_soutiens-gorge_sport,cat_special_edition,cat_sports_bras,cat_sweaters,cat_sweatpants,cat_swim_trunks,cat_swimsuits,cat_t-shirts,cat_tank_tops,cat_tanktops,cat_team_canada_,cat_tights,cat_tricots,cat_trousers,cat_underwear,cat_usa,cat_vêtements_de_détente,cat_water_bottles,cat_we_made_too_much,cat_wemadetoomuch,cat_what^s_new,cat_what^snew,cat_women^s_0-14,cat_yoga_mats,cat_yogaaccessories,clr_black,clr_black_&_white,clr_black_&_white_,clr_blanc,clr_blue,clr_brown,clr_burgundy,clr_camo,clr_gold,clr_green,clr_grey,clr_khaki,clr_metallic,clr_navy,clr_neon,clr_neutral,clr_noir,clr_olive,clr_orange,clr_pastel,clr_pink,clr_printed,clr_purple,clr_red,clr_rose,clr_striped,clr_tie_dye,clr_white,clr_yellow,g_all,g_men,g_women,gift_all
6,6,3,771,0,0,3,0.0,0.0,0.0,0.0,0.006289,0.052083,0.145976,0.0,0.067757,0.0,0.0875,0.02381,0.0,0.066372,0.0,0.082862,0.047619,0.130719,0.082651,0.025641,0.0,0.017921,0.0,0.003937,0.0,0.069444,0.0,0.024024,0.10119,0.0,0.0,0.006173,0.0,0.0,0.001412,0.0,0.008772,0.0,0.025478,0.0,0.125541,0.0,0.010204,0.022634,0.0,0.03532,0.0,0.02,0.008772,0.087121,0.024922,0.0,0.013513,0.0,0.0,0.0,0.02904,0.0,0.046185,0.0,0.0,0.050439,0.047619,0.026144,0.0,0.022727,0.006098,0.0,0.0,0.0,0.0,0.117284,0.012422,0.0,0.041667,0.022988,0.0,0.007663,0.041667,0.0,0.0,0.036232,0.0,0.0,0.083929,0.081845,0.029412,0.056604,0.0,0.0,0.0,0.042411,0.036765,0.0,0.023077,0.177333,0.029412,0.0,0.00463,0.0,0.0,0.00431,0.0,0.0,0.027391,0.0,0.0,0.022988,0.083333,0.0,0.07353,0.0,0.052631,0.094203,0.0,0.055555,0.0,0.0,0.0,0.013333,0.0,0.0,0.0,0.0,0.026389,0.01,0.019048,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.033113,0.0,0.0,0.0,0.11277,0.017094,0.008621,0.0,0.17193,0.0,0.003268,0.03,0.0,0.166667,0.0,0.07906,0.0,0.0,0.0,0.092593,0.075757,0.006944,0.0,0.0,0.0,0.0,0.0,0.018518,0.0,0.0,0.0,0.073131,0.0,0.024554,0.0,0.0,0.0,0.0,0.120963,0.0,0.0,0.0,0.061562,0.087191,0.032787,0.0,0.0,0.16474,0.078948,0.021807,0.0,0.016667,0.019814,0.097102,0.0,0.006173,0.042735,0.012626,0.066667,0.026455,0.02904,0.004386,0.0,0.0,0.0,0.075372,0.026316,0.074841,0.104007,0.137942,0.0
7,1,3,771,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0625,0.192483,0.0,0.074766,0.0,0.0,0.0,0.0,0.168142,0.0,0.096045,0.0,0.0,0.111293,0.007692,0.0,0.0,0.0,0.0,0.0,0.066667,0.0,0.09009,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003185,0.0,0.0,0.0,0.0,0.0,0.0,0.264901,0.0,0.08,0.473684,0.0,0.009346,0.0,0.0,0.0,0.0,0.0,0.015152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.516129,0.217391,0.090909,0.0,0.006211,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.085714,0.046429,0.026786,0.117647,0.056604,0.0,0.0,0.0,0.330357,0.014706,0.0,0.6,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013928,0.0,0.0,0.0,0.0,0.0,0.176471,0.0,0.0,0.0,0.368421,0.0,0.0,0.0,0.0,0.005714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925,0.076923,0.017241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.135428,0.0,0.006696,0.0,0.0,0.0,0.0,0.070608,0.0,0.0,0.0,0.03003,0.106481,0.0,0.0,0.04,0.046243,0.007519,0.0,0.0,0.0,0.0,0.052174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063694,0.0,0.160622,0.084399,0.163583,0.0
8,1,3,771,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.156036,0.0,0.004673,0.0,0.1,0.0,0.368421,0.039823,0.0,0.018832,0.0,0.104575,0.02455,0.0,0.0,0.0,0.0,0.055118,0.0,0.0,0.0,0.063063,0.0,0.235294,0.0,0.0,0.0,0.0,0.025424,0.0,0.0,0.0,0.035032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025455,0.0,0.0,0.130841,0.0,0.0,0.0,0.0,0.0,0.05303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036585,0.0,0.0,0.0,0.0,0.0,0.028986,0.0,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071429,0.0,0.075472,0.0,0.0,0.0,0.102679,0.0,0.0,0.0,0.004,0.176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034483,0.0,0.0,0.147059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022857,0.0,0.0,0.0,0.0,0.008333,0.02,0.028571,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.033113,0.125,0.0,0.0,0.0,0.038462,0.0,0.0,0.042105,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.033333,0.0,0.0,0.222222,0.0,0.0,0.0,1.0,0.0,0.0,0.043478,0.055556,0.0,0.0,0.0,0.004334,0.0,0.212054,0.0,0.0,0.0,0.0,0.091954,0.0,0.0,0.0,0.003003,0.00463,0.0,0.0,0.0,0.034682,0.037594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873,0.037879,0.0,0.0,0.0,0.0,0.254777,0.0,0.132988,0.084399,0.057449,0.0
9,1,3,771,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.138952,0.0,0.037383,0.0,0.0,0.0,0.0,0.004425,0.0,0.018832,0.0,0.0,0.008183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464286,0.0,0.205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134146,0.0,0.0,0.0,0.0,0.0,0.008282,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.078571,0.053571,0.0,0.433962,0.0,0.0,0.0,0.049107,0.0,0.0,0.138462,0.152,0.0,0.0,0.0,0.0,0.0,0.025862,0.0,0.0,0.022284,0.0,0.0,0.0,0.0,0.0,0.058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034286,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044776,0.0,0.0,0.0,0.0,0.0,0.019608,0.0,0.0,0.0,0.0,0.0,0.033333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009751,0.0,0.084821,0.0,0.0,0.0,0.0,0.131363,0.0,0.0,0.0,0.066066,0.018519,0.0,0.0,0.0,0.0,0.007519,0.084112,0.0,0.0,0.0,0.034783,0.0,0.0,0.0,0.0,0.0,0.0,0.174242,0.0,0.0,0.0,0.0,0.019108,0.0,0.072539,0.023018,0.091529,0.16986
0,141,4,1007,1001,3000,4,1080.340426,0.002837,0.003546,0.002364,0.002007,0.003214,0.016939,0.00591,0.012395,0.007092,0.001418,0.007261,0.000373,0.010356,0.0,0.010191,0.000405,0.004821,0.011213,0.005565,0.0,0.000686,0.0,0.000614,0.0,0.002837,0.0,0.003514,0.001266,0.0,0.001515,0.003415,0.0,0.0,0.001923,0.004728,0.004899,0.0,0.003749,0.004092,0.002671,0.0,0.0055,0.002014,0.0,0.00775,0.0,0.002837,0.004853,0.006609,0.001193,0.00331,0.003067,0.0,0.007092,0.006383,0.003331,0.0,0.004187,0.0,0.001105,0.009145,0.003647,0.006953,0.003546,0.001612,0.005535,0.0,0.000458,0.000617,0.002837,0.001051,0.004214,0.001276,0.001219,0.003913,0.0,0.000856,0.000296,0.003302,0.003366,0.00657,0.0,0.002432,0.002533,0.013868,0.003338,0.003345,0.0,0.0,0.0,0.007599,0.002503,0.0,0.006765,0.014213,0.009178,0.0,0.003349,0.002026,0.0,0.002874,0.0,0.0,0.003398,0.0,0.002411,0.003424,0.0,0.0,0.010013,0.0,0.0,0.002158,0.005972,0.0,0.0,0.0,0.0,0.008349,0.006478,0.0,0.007092,0.0,0.017908,0.01461,0.003242,0.007092,0.0,0.007092,0.003574,0.0,0.0,0.0,0.0,0.0,0.008971,0.003546,0.0,0.002364,0.009985,0.001773,0.002935,0.000308,0.010302,0.0,0.007648,0.001844,0.0,0.0,0.01182,0.007911,0.004019,0.0,0.0,0.002364,0.009671,0.00458,0.007092,0.0,0.002837,0.0,0.004625,0.01379,0.0,0.0,0.0,0.007269,0.009456,0.002343,0.003546,0.0,0.002613,0.0,0.010656,0.001839,0.0,0.0,0.009712,0.004728,0.007441,0.00152,0.000284,0.010495,0.009012,0.001193,0.0,0.004965,0.002728,0.006599,0.0,0.002889,0.004728,0.008167,0.011753,0.00045,0.010208,0.012131,0.007092,0.0,0.0,0.007137,0.000373,0.007411,0.009051,0.020103,0.00038
1,91,4,1007,1001,3000,4,2653.186813,0.0,0.002442,0.0,0.005598,0.023523,0.031791,0.001832,0.020335,0.0,0.003846,0.018838,0.000578,0.026062,0.0,0.014259,0.001884,0.007111,0.0241,0.007354,0.0,0.003663,0.0,0.003028,0.0,0.009524,0.0,0.003366,0.007064,0.005171,0.001409,0.007733,0.0,0.0,0.008568,0.001832,0.002964,0.0,0.016589,0.009298,0.001142,0.0,0.01211,0.000678,0.002121,0.015064,0.0,0.005994,0.004627,0.012987,0.00493,0.0,0.004232,0.0,0.002616,0.001099,0.008242,0.0,0.001854,0.0,0.00471,0.004049,0.006593,0.014652,0.0,0.003497,0.006433,0.0,0.000709,0.000478,0.002597,0.009361,0.005256,0.003874,0.004121,0.003158,0.0,0.003537,0.002289,0.007768,0.002421,0.008821,0.0,0.006279,0.003611,0.022763,0.014221,0.006635,0.0,0.0,0.0,0.008732,0.006787,0.0,0.008791,0.017099,0.006464,0.0,0.002137,0.0,0.005495,0.003031,0.0,0.0,0.014264,0.0,0.00989,0.003031,0.002355,0.0,0.027473,0.0,0.0,0.006689,0.0,0.0,0.0,0.0,0.0,0.010235,0.008242,0.0,0.0,0.0,0.023077,0.009451,0.00471,0.0,0.0,0.0,0.002813,0.0,0.0,0.0,0.0,0.0,0.015719,0.0,0.0,0.0,0.010224,0.002677,0.006442,0.007645,0.030307,0.0,0.008834,0.013187,0.0,0.0,0.0,0.017047,0.005128,0.0,0.000999,0.0,0.013986,0.013049,0.0,0.0,0.0,0.0,0.006689,0.004579,0.0,0.0,0.001099,0.019168,0.0,0.005593,0.0,0.0,0.000578,0.0,0.017178,0.005698,0.0,0.0,0.016104,0.010735,0.013331,0.001962,0.000879,0.022994,0.01826,0.006162,0.0,0.001099,0.01145,0.012327,0.0,0.00407,0.007326,0.01332,0.031606,0.006279,0.00308,0.013592,0.0,0.0,0.006993,0.012179,0.0,0.01598,0.018577,0.034647,0.000281
2,89,4,1007,1001,3000,4,1908.47191,0.0,0.000624,0.0,0.002968,0.002809,0.022203,0.0,0.014124,0.0,0.002528,0.001605,0.001183,0.012976,0.0,0.013754,0.000642,0.005214,0.01861,0.009594,0.0,0.00302,0.0,0.000354,0.0,0.003371,0.0,0.002126,0.0,0.002644,0.002017,0.005202,0.0,0.0,0.004094,0.003745,0.006579,0.0,0.003686,0.003025,0.002189,0.0,0.006191,0.000139,0.0,0.013394,0.0,0.003228,0.005322,0.004341,0.00399,0.0,0.006301,0.0,0.000535,0.0,0.007065,0.0,0.004603,0.0,0.00321,0.009314,0.000963,0.002423,0.0,0.003575,0.011784,0.0,0.001812,0.000489,0.003882,0.008739,0.002954,0.000808,0.00158,0.004779,0.0,0.000581,0.001404,0.003681,0.001524,0.007929,0.0,0.000321,0.000722,0.014547,0.0,0.00318,0.0,0.0,0.0,0.010734,0.0038,0.0,0.008297,0.020135,0.009253,0.0,0.002809,0.0,0.0,0.003778,0.0,0.0,0.003286,0.0,0.002697,0.008136,0.0,0.0,0.016193,0.0,0.005914,0.0,0.005914,0.0,0.0,0.0,0.0,0.005457,0.009723,0.0,0.0,0.0,0.016854,0.014607,0.008668,0.0,0.0,0.0,0.00036,0.0,0.0,0.0,0.0,0.0,0.012278,0.003511,0.0,0.0,0.006037,0.002881,0.005231,0.001466,0.014429,0.0,0.003525,0.0,0.0,0.0,0.0,0.007059,0.010487,0.0,0.002043,0.001873,0.001021,0.004916,0.0,0.0,0.0,0.0,0.007328,0.00437,0.0,0.0,0.0,0.012539,0.0,0.003561,0.0,0.0,0.0,0.0,0.011125,0.004994,0.0,0.0,0.01434,0.006294,0.008289,0.007223,0.004045,0.01877,0.010645,0.00336,0.003745,0.0,0.004872,0.010943,0.0,0.001665,0.010228,0.011066,0.013911,0.005885,0.011151,0.01094,0.0,0.003745,0.002043,0.009304,0.007096,0.009101,0.009454,0.026203,0.001033
3,110,4,1007,1001,3000,4,2134.327273,0.0,0.0,0.004545,0.005317,0.004688,0.027459,0.001515,0.015527,0.0,0.000909,0.007576,0.001914,0.01794,0.0,0.011745,0.002857,0.010458,0.015667,0.004196,0.0,0.002444,0.0,0.000787,0.0,0.003636,0.0,0.010565,0.004221,0.013369,0.003963,0.009428,0.0,0.0,0.006626,0.004545,0.00622,0.0,0.003619,0.007343,0.00425,0.0,0.010853,0.002357,0.001116,0.015292,0.0,0.003273,0.01244,0.003926,0.003993,0.0,0.00688,0.0,0.005195,0.006364,0.006061,0.0,0.003286,0.0,0.00425,0.010646,0.012468,0.006774,0.0,0.004442,0.006319,0.0,0.0,0.000395,0.007769,0.008418,0.008846,0.001962,0.002415,0.002612,0.0,0.000418,0.013258,0.001411,0.000616,0.003223,0.0,0.002338,0.002045,0.019805,0.001604,0.004974,0.0,0.0,0.0,0.01043,0.005882,0.0,0.016364,0.016545,0.002139,0.0,0.005556,0.0,0.0,0.003056,0.0,0.0,0.003267,0.0,0.004727,0.00094,0.0,0.009091,0.024599,0.009091,0.000478,0.005534,0.001435,0.009091,0.0,0.0,0.0,0.008675,0.008654,0.0,0.0,0.003636,0.014167,0.007091,0.01039,0.0,0.0,0.0,0.005745,0.009091,0.009091,0.0,0.0,0.009091,0.014269,0.008523,0.0,0.0,0.011533,0.010781,0.008621,0.002372,0.02622,0.0,0.012834,0.003818,0.0,0.0,0.0,0.019464,0.003333,0.004743,0.0,0.00101,0.003306,0.006629,0.0,0.0,0.0,0.0,0.008696,0.014899,0.0,0.0,0.0,0.010017,0.0,0.007224,0.0,0.0,0.009091,0.0,0.015943,0.000673,0.0,0.0,0.011384,0.011279,0.005365,0.000649,0.000727,0.01093,0.0162,0.005777,0.001212,0.004091,0.004132,0.011779,0.0,0.001683,0.010956,0.008402,0.008312,0.001732,0.006129,0.002632,0.0,0.0,0.0,0.019861,0.0,0.011854,0.014927,0.028087,0.002461
4,101,4,1007,1001,3000,4,1390.762376,0.0,0.00055,0.0,0.003176,0.011293,0.025689,0.00165,0.012561,0.0,0.004455,0.0033,0.0,0.014764,0.0,0.013779,0.00396,0.01249,0.016221,0.00495,0.00495,0.001171,0.0,0.007172,0.0,0.007921,0.0,0.000268,0.012376,0.0,0.002369,0.010451,0.0,0.0,0.003776,0.0,0.002671,0.0,0.011982,0.012186,0.005272,0.0,0.001111,0.000733,0.0,0.006688,0.0,0.003312,0.008859,0.007201,0.002313,0.00066,0.004081,0.0,0.003772,0.0,0.006001,0.0,0.007873,0.0,0.002829,0.00964,0.011033,0.007183,0.0,0.005401,0.004226,0.0,0.0,0.006027,0.00468,0.0,0.005801,0.003348,0.003558,0.005121,0.009901,0.001081,0.002475,0.010242,0.002517,0.003046,0.0,0.000849,0.002086,0.017415,0.002912,0.004483,0.0,0.0,0.006301,0.009017,0.004077,0.0,0.008378,0.017941,0.005824,0.0,0.001925,0.0,0.0,0.002048,0.0,0.0,0.00513,0.0,0.00396,0.003073,0.0,0.0,0.020676,0.0,0.001042,0.002152,0.001563,0.0,0.0,0.0,0.0,0.008939,0.006759,0.00396,0.0,0.00396,0.013366,0.013663,0.005375,0.0,0.0,0.0,0.006495,0.0,0.0,0.0,0.0,0.0,0.016655,0.003713,0.0,0.0,0.006404,0.002158,0.005633,0.00043,0.016258,0.0,0.004465,0.006139,0.0,0.0,0.0,0.010663,0.00165,0.0,0.0,0.007701,0.005401,0.00495,0.0,0.0,0.0,0.0,0.001291,0.0011,0.0,0.0,0.00099,0.015393,0.0033,0.003669,0.0,0.0,0.005211,0.0,0.015299,0.005134,0.0,0.0,0.014837,0.009855,0.008927,0.0,0.0,0.017856,0.016824,0.013232,0.00198,0.000495,0.005816,0.001291,0.0,0.008067,0.006474,0.011401,0.014239,0.005815,0.010501,0.002345,0.0,0.0,0.0,0.00946,0.004169,0.012124,0.016915,0.025384,0.000481
5,137,4,1007,1001,3000,4,1236.335766,0.0,0.0,0.0,0.00179,0.002053,0.017982,0.0,0.014957,0.0,0.002007,0.001912,0.000384,0.016827,0.0,0.01387,0.001877,0.00396,0.017442,0.003313,0.0,0.002982,0.0,0.00046,0.0,0.003893,0.0,0.000723,0.002868,0.003006,0.001934,0.000946,0.0,0.0,0.002412,0.004866,0.00437,0.0,0.003161,0.001404,0.005972,0.0,0.002756,0.000901,0.000256,0.007541,0.0,0.004725,0.005378,0.003318,0.003684,0.0,0.01016,0.0,0.004519,0.00146,0.00365,0.0,0.002902,0.0,0.001517,0.00365,0.002294,0.002862,0.0,0.00506,0.003383,0.0,0.002355,0.000317,0.002389,0.00784,0.004927,0.003833,0.001597,0.012082,0.0,0.000461,0.002129,0.001384,0.002474,0.005297,0.0,0.001251,0.001694,0.014403,0.010305,0.012533,0.0,0.0,0.0,0.007299,0.002254,0.0,0.008759,0.015679,0.009446,0.0,0.0,0.0,0.0,0.001321,0.0,0.0,0.002664,0.0,0.001022,0.002769,0.002086,0.0,0.020395,0.0,0.001921,0.002856,0.000768,0.0,0.0,0.0,0.0,0.00634,0.004001,0.0,0.0,0.0,0.013382,0.015328,0.003545,0.0,0.0,0.0,0.00654,0.0,0.0,0.0,0.0,0.0,0.008798,0.000912,0.0,0.007299,0.00788,0.001731,0.004279,0.002856,0.028429,0.0,0.002576,0.000584,0.0,0.0,0.0,0.007674,0.013869,0.000952,0.0,0.001217,0.001327,0.017336,0.0,0.0,0.007299,0.0,0.001269,0.011354,0.0,0.0,0.0,0.011,0.0,0.003617,0.0,0.0,0.001153,0.0,0.009013,0.000811,0.0,0.0,0.011574,0.00517,0.002034,0.003128,0.013139,0.017805,0.010153,0.00382,0.0,0.00219,0.007095,0.01206,0.0,0.005137,0.004679,0.008737,0.015294,0.003476,0.003871,0.005186,0.0,0.0,0.0,0.014552,0.0,0.007236,0.007561,0.025629,0.000792
6,92,4,1007,1001,3000,4,1725.934783,0.0,0.001208,0.0,0.00082,0.008152,0.025119,0.005435,0.018946,0.0,0.008424,0.014493,0.002288,0.014573,0.0,0.010112,0.000932,0.007602,0.01505,0.010535,0.0,0.000351,0.0,0.000685,0.0,0.01558,0.0,0.001861,0.006988,0.004476,0.000279,0.005435,0.0,0.0,0.004606,0.0,0.004005,0.01087,0.005262,0.001672,0.005223,0.0,0.002329,0.0,0.0,0.014325,0.0,0.006087,0.000572,0.006423,0.000914,0.002174,0.008446,0.0,0.001035,0.001087,0.004858,0.0,0.002226,0.0,0.001835,0.008581,0.009317,0.006181,0.0,0.009017,0.00517,0.0,0.0,0.000473,0.002964,0.007649,0.005446,0.00219,0.001529,0.005247,0.0,0.001687,0.0,0.003561,0.005895,0.008761,0.0,0.003727,0.0033,0.020769,0.006394,0.005332,0.0,0.0,0.0,0.012083,0.000959,0.0,0.014381,0.020783,0.005115,0.0,0.001812,0.0,0.0,0.005247,0.0,0.0,0.005268,0.0,0.00587,0.004498,0.01087,0.0,0.013427,0.0,0.0,0.0,0.014874,0.0,0.0,0.0,0.0,0.00913,0.004285,0.0,0.0,0.004348,0.019475,0.021957,0.004658,0.0,0.0,0.0,0.002348,0.0,0.0,0.0,0.0,0.0,0.014541,0.0,0.0,0.0,0.012167,0.000418,0.002249,0.010397,0.017735,0.0,0.00746,0.000435,0.0,0.0,0.0,0.007246,0.002174,0.0,0.007905,0.015097,0.003953,0.009737,0.0,0.0,0.0,0.0,0.001418,0.002717,0.0,0.0,0.00163,0.012589,0.0,0.003251,0.0,0.0,0.0,0.0,0.013922,0.01087,0.001499,0.0,0.014166,0.013738,0.015681,0.001165,0.00087,0.021048,0.014874,0.002844,0.0,0.001087,0.007069,0.009452,0.0,0.010064,0.000557,0.017622,0.013251,0.003968,0.004035,0.000572,0.0,0.0,0.0,0.010593,0.0,0.010419,0.013233,0.028365,0.008204
7,83,4,1007,1001,3000,4,2398.722892,0.00241,0.000669,0.0,0.010684,0.016755,0.043568,0.0,0.033329,0.0,0.006024,0.013196,0.012048,0.040409,0.0,0.019876,0.012392,0.005434,0.031215,0.006024,0.0,0.002461,0.0,0.003131,0.0,0.004016,0.0,0.009009,0.017212,0.002126,0.002162,0.010263,0.0,0.0,0.007556,0.01004,0.010146,0.0,0.008288,0.047729,0.004068,0.0,0.023605,0.001934,0.012048,0.016038,0.0,0.01161,0.009512,0.002738,0.004391,0.0,0.016933,0.0,0.022375,0.001205,0.024188,0.0,0.014806,0.0,0.001721,0.026791,0.006885,0.028585,0.0,0.013417,0.007934,0.0,0.0,0.007858,0.007886,0.020973,0.009828,0.002167,0.005271,0.006786,0.0,0.005124,0.00502,0.007478,0.005514,0.008865,0.0,0.001721,0.005637,0.022268,0.022679,0.009775,0.012048,0.0,0.0,0.019955,0.009213,0.0,0.029101,0.038554,0.004961,0.0,0.005355,0.0,0.009036,0.007374,0.0,0.0,0.007014,0.0,0.006747,0.005401,0.005164,0.0,0.040751,0.0,0.004439,0.005762,0.009512,0.0,0.0,0.0,0.0,0.016179,0.010079,0.0,0.0,0.0,0.021888,0.029398,0.006196,0.0,0.0,0.0,0.007807,0.0,0.0,0.0,0.0,0.0,0.016197,0.003012,0.0,0.0,0.018462,0.002008,0.004155,0.014667,0.051363,0.0,0.010158,0.011566,0.0,0.0,0.0,0.023942,0.007631,0.015191,0.002191,0.008032,0.010953,0.009538,0.0,0.0,0.0,0.0,0.008905,0.002343,0.0,0.0,0.000602,0.02189,0.004016,0.014307,0.0,0.0,0.0,0.0,0.033612,0.002677,0.0,0.0,0.026086,0.014335,0.015208,0.0,0.016867,0.03308,0.019658,0.008895,0.0,0.03012,0.010026,0.01561,0.0,0.004909,0.000618,0.016064,0.020998,0.006885,0.02008,0.007609,0.0,0.0,0.0,0.02425,0.0,0.022848,0.030506,0.04777,0.005632
